HITId,Text,Label,sentiment,directness,annotator_sentiment,target,group
2979,@user يعني ايه متبرجه دي !,0,normal,indirect,indifference,gender,women
2980,@user هههههههههههههههه لانها جميله لانها متبرجه لانها نصابه,1,offensive,indirect,sadness,other,women
2981,@user ههههههه أنت مشرك خنزير ديوث تحاول أن تصبح رجل ، رح نام فأنت ليس ذنبي أخرج الله كبدك.,1,offensive,direct,indifference_disgust,other,individual
2982,الحريم ما يعرفون اليمين من اليسار,0,normal,indirect,shock,gender,women
2983,#التحرش.. مابيضحّكش @url,0,normal,indirect,indifference,gender,other
2984,@user هل تعلم أن الرجل الي يحب سوالف الحريم في نظري ليس رجل,0,normal,indirect,indifference,gender,other
2985,احنا عارفين القصة كاملة ومن وراها ..ومن يدعمها ترونا محنا اغبياء والشيخ( قوقل) موجود… @url,0,normal,indirect,sadness,other,other
2986,النايض ما عجبتش نزلت الدولار كيف عاد هكي بتقطعوا علية الاستمتاع  بمعاناة الليبيين واستمتاع خنازير الإمارات… @url,1,abusive_hateful,direct,anger_fear_shock_indifference_disgust,origin,other
2987,أبناء المسيار و جهاد النكاح الشهير,1,offensive,indirect,indifference,origin,other
2988,@user وسيم جداً وهذا بفضل بول البعير,1,offensive,direct,indifference_disgust,origin,individual
2989,@user ونحن المشاهدين ارتأينا أنكم خنازير يا الجزيرة,1,hateful,indirect,indifference,other,other
2990,@user يا رب تولعي بجاز وسخ جمب بنزينة انفجرت وفي نفس ذات الوقت يعدي أتوبيس سياحي فاخر يهرسك ف الاسفلت قادر… @url,1,hateful,direct,indifference,other,individual
2991,@user والكريه جدا جدا من تعصي ربها وتخالف أمره وتظهر صورتها كاسية عارية متبرجة,1,offensive,indirect,indifference_disgust,gender,individual
2992,استحقبت الحريم بالسناب مع الأسف شي قذر ومقزز #صفحه_السناب_قذره,1,abusive_disrespectful,indirect,shock,gender,women
2993,@user لا عليك غدا تأتي فتوه من الخنزير الجولاني بقتالهم بحجة أنهم خوارج تكفيريين عملاء لجزر الواق واق فه… @url,1,hateful,direct,shock,other,other
2994,@user متبرجه ومبتذله بكلامها وتنتقد رجال الدين شئ عجيب فعلاً انه آخر الزمان,1,offensive,direct,indifference_disgust,gender,women
2995,امس شاهدت مقطع ل امرأة متبرجة… @url,1,offensive,indirect,sadness,gender,women
2996,@user ماعارفنك بايره ساي كان جاك واحد من الخوجلاب بتقبلي بيه,0,normal,direct,indifference,gender,individual
2997,@user ما تغير شي لساتون بشربو بول البعير,1,offensive,indirect,indifference,other,other
2998,الشعب المصري ده اكتر شعب عنصري و وسخ من جوه بطريقه فظيعه يعني إلا من رحم ربي,1,offensive,direct,shock,origin,other
2999,@user لا طبعا ايه التخلف ده ..كده يبقي مع كل حدث وطني  خنزير يعمل عمل ارهابي ونوقف البلد ويبقي كده اتحقق… @url,1,offensive,indirect,shock,origin,other
3000,@user للأسف يطلق عليهم خنازير الاخونجيه الله يكرمكم,1,abusive_hateful,indirect,sadness,other,other
3001,اكتب خنزير في قوقل يظهر لك هذا الشخص @url,1,offensive,indirect,anger_confusion_shock_indifference_disgust,other,individual
3002,أتخيّل دائماً سكيناً عريضة لجزّار خنازير، تدخل فيّ من الجنب على نحو سريع، وبانتظام، وتقطعني على شكل شرائح رقيقة جداً..!,1,fearful_abusive_offensive_hateful_disrespectful,indirect,indifference,other,other
3003,أكيد مابقصد أن التحرش والحيونة بتقتصر بس على الشباب لي من بيئة محافظة و متشددة,1,disrespectful_normal,indirect,shock,gender,women
3004,@user مع ان مو كل الحريم جذي خصوصا هالوقت .. بس اتفق معاه,0,normal,indirect,shock,other,women
3005,@user كلب خنزير اش من بطل,1,offensive_disrespectful,indirect,anger_indifference,other,individual
3006,افضل جمهور بيرو هما فعلا يستحقوها دى الحريم كانت ملهاش حل وكله ملط ف ملط ودى اهم حاجه حصلت ف المونديال,0,normal,indirect,indifference_disgust,other,other
3007,@user يعني ابن العبيطة ده المخابرات القطرية هتجند مساعدين مبس عشان يقتلولها مثلا .. دي اخرة بول البعير والله,1,offensive,indirect,indifference,other,other
3008,@user هذا ماكل تبن وشارب معا بول البعير فمختل عقله الله يطيح حظك,1,abusive_hateful,indirect,shock,other,other
3009,التحرش عند الانثى تحرش ..حتى يقوم به الرجل المناسب ليصبح غزلاً !,1,offensive,indirect,shock,gender,women
3010,@user يا شرق سلوي.... اتقي الله يعني اذا كان زعمائك خنازير وكلاب مش قادرة تصدقي هالحكي،،،،، والله انا فلسطين… @url,1,hateful,indirect,shock,other,individual
3011,@user والله اذا انا حبيبج من حقج تخونين مو عشان انا جيكر لا لا هي هات ولاكن هذا طبعكم يا الحريم قلوبكم مثل الرمان الحبوب واجد,0,normal,direct,indifference,gender,women
3012,البلد طاهر لا يمثلة سافره متبرجة خرجت على دستورة الأمر بال… @url,1,offensive,indirect,anger_indifference,gender,individual
3013,@user يخرب ام بول البعير هذا طلع مسكر اكثر من الخمره العربان كثرت من شرب البول وش صار ف الدنيا بول البعير مسك… @user,1,abusive_hateful,indirect,shock_disgust,other,other
3014,إلى الأخوة الشرفاء في المملكة الغربية السعودية هذا خنزير من خنازير بشار الذين يعملون في السعودية ويكتبون تقارير بكل… @url,1,offensive,indirect,indifference,origin,other
3015,التاسعه يااهلي#افريقيا_يا_اهلي,0,normal,indirect,indifference,other,other
3016,@user ماتشات الافارقة مع بعض متقدرش تتوقع اللي هيحصل فيها,0,normal,indirect,indifference,other,african_descent
3017,@user من تافه يا خنزير,1,disrespectful,direct,indifference_disgust,other,individual
3018,الافارقة اللي في سموحة واحشين جدا,0,normal,indirect,sadness,origin,african_descent
3019,@user هل يعني انه اذا كانت البنت متبرجة عادي يتحرش فيها ؟  @url,1,fearful_normal,indirect,shock,gender,women
3020,@user منصات الكذب والحقد من خنازير الجزيرة فقط. العالم تجاوز مشكلة خاشقجي ( السعودية البحتة ) الى مواضيع أهم (… @url,1,disrespectful_hateful,indirect,anger_disgust,other,other
3021,@user ملعون ابوك صهيونى خنزير ...ياعبدة الصنم بن سلمان انتم آخر من يتكلم عن المسلمين والعرب ..,1,hateful,direct,shock,origin,arabs
3022,@user مبيجيش غير قبل الفجر بربع ساعة وسخ,0,normal,direct,indifference,other,individual
3023,@user ههههههه خنزير مره وحده يا دبش,1,offensive,indirect,shock,other,other
3024,@user مثل قميص الروز عند الحريم,0,normal,indirect,indifference,other,women
3025,@user لا مصدقش بيرلو وسخ ويعملها,0,normal,indirect,indifference,other,individual
3026,@user لو كنت بايرة لما حطيت هذا المنشور يافهيم  صباح الخير,0,normal,indirect,shock,gender,women
3027,@user يا جماعة الخير والله ثم والله ان الكلب هذا اكرمكم الله برقبة خنزير قطر وخنزير تركيا والخنزير الكبير… @url,1,hateful,direct,indifference,origin,individual
3028,المغازل يعتبر تحرش؟ تتطبق عليه عقوبة التحرش يعني؟,0,normal,indirect,indifference,other,other
3029,@user كلمة حق اريد بها باطل يا خنزير يا واطي,1,abusive_offensive,indirect,shock,origin,individual
3030,#الحديده_تتحرر الحمدلله والله اكبر صقور التحالف الله ينصركم ويتم تحرير اليمن بالكامل من خنازير ايران,1,hateful_disrespectful,direct,confusion_indifference,origin,other
3031,- أذا التحرش سببو تأخر سن الجواز !,1,offensive,direct,sadness,other,other
3032,@user وانت يااهبل أخواتك تقدر تتكلم على شكل الديمقراطية فى قطر ولا تركيا لا طبعا لأنك لاجى وقاعد هناك بفلوسه… @url,1,offensive,indirect,confusion_indifference,other,refugees
